REFERENCE_ID,SCREEN_GROUP,STATE_TYPE,SOURCE_PATH,SOURCE_HASH,PRODUCTION_ROUTE,COMPONENT,CURRENT_STATUS,RELATED_REQ_IDS
SCR-025-V003,SCR-025,screen,docs/design/stitch/2026-07-16/stitch-screen-inventory.csv,C4D799B10C8ED8C6B4E7C0DFD87BB6A1BA76C9F1A3CC06796460F4AE06B7BCF4,/my/lv-up,UNVERIFIED_COMPONENT_MAPPING,UNVERIFIED,HOME-001;PAY-001
SCR-025-V004,SCR-025,screen,docs/design/stitch/2026-07-16/stitch-screen-inventory.csv,C4D799B10C8ED8C6B4E7C0DFD87BB6A1BA76C9F1A3CC06796460F4AE06B7BCF4,/my/lv-up,UNVERIFIED_COMPONENT_MAPPING,UNVERIFIED,HOME-001;PAY-001
SCR-025-V005,SCR-025,screen,docs/design/stitch/2026-07-16/stitch-screen-inventory.csv,C4D799B10C8ED8C6B4E7C0DFD87BB6A1BA76C9F1A3CC06796460F4AE06B7BCF4,/my/lv-up,UNVERIFIED_COMPONENT_MAPPING,UNVERIFIED,HOME-001;PAY-001
SCR-025-V006,SCR-025,screen,docs/design/stitch/2026-07-16/stitch-screen-inventory.csv,C4D799B10C8ED8C6B4E7C0DFD87BB6A1BA76C9F1A3CC06796460F4AE06B7BCF4,/my/lv-up,UNVERIFIED_COMPONENT_MAPPING,UNVERIFIED,HOME-001;PAY-001
SCR-025-V007,SCR-025,screen,docs/design/stitch/2026-07-16/stitch-screen-inventory.csv,C4D799B10C8ED8C6B4E7C0DFD87BB6A1BA76C9F1A3CC06796460F4AE06B7BCF4,/my/lv-up,UNVERIFIED_COMPONENT_MAPPING,UNVERIFIED,HOME-001;PAY-001
SCR-026-V001,SCR-026,screen,docs/design/stitch/2026-07-16/stitch-screen-inventory.csv,C4D799B10C8ED8C6B4E7C0DFD87BB6A1BA76C9F1A3CC06796460F4AE06B7BCF4,/my/inquiries,UNVERIFIED_COMPONENT_MAPPING,UNVERIFIED,HOME-001;PAY-001
SCR-026-V002,SCR-026,screen,docs/design/stitch/2026-07-16/stitch-screen-inventory.csv,C4D799B10C8ED8C6B4E7C0DFD87BB6A1BA76C9F1A3CC06796460F4AE06B7BCF4,/my/inquiries,UNVERIFIED_COMPONENT_MAPPING,UNVERIFIED,HOME-001;PAY-001
SCR-026-V003,SCR-026,screen,docs/design/stitch/2026-07-16/stitch-screen-inventory.csv,C4D799B10C8ED8C6B4E7C0DFD87BB6A1BA76C9F1A3CC06796460F4AE06B7BCF4,/my/inquiries,UNVERIFIED_COMPONENT_MAPPING,UNVERIFIED,HOME-001;PAY-001
SCR-026-V004,SCR-026,screen,docs/design/stitch/2026-07-16/stitch-screen-inventory.csv,C4D799B10C8ED8C6B4E7C0DFD87BB6A1BA76C9F1A3CC06796460F4AE06B7BCF4,/my/inquiries,UNVERIFIED_COMPONENT_MAPPING,UNVERIFIED,HOME-001;PAY-001
SCR-026-V005,SCR-026,screen,docs/design/stitch/2026-07-16/stitch-screen-inventory.csv,C4D799B10C8ED8C6B4E7C0DFD87BB6A1BA76C9F1A3CC06796460F4AE06B7BCF4,/my/inquiries,UNVERIFIED_COMPONENT_MAPPING,UNVERIFIED,HOME-001;PAY-001
SCR-026-V006,SCR-026,screen,docs/design/stitch/2026-07-16/stitch-screen-inventory.csv,C4D799B10C8ED8C6B4E7C0DFD87BB6A1BA76C9F1A3CC06796460F4AE06B7BCF4,/my/inquiries,UNVERIFIED_COMPONENT_MAPPING,UNVERIFIED,HOME-001;PAY-001
SCR-026-V007,SCR-026,screen,docs/design/stitch/2026-07-16/stitch-screen-inventory.csv,C4D799B10C8ED8C6B4E7C0DFD87BB6A1BA76C9F1A3CC06796460F4AE06B7BCF4,/my/inquiries,UNVERIFIED_COMPONENT_MAPPING,UNVERIFIED,HOME-001;PAY-001
SCR-027-V001,SCR-027,screen,docs/design/stitch/2026-07-16/stitch-screen-inventory.csv,C4D799B10C8ED8C6B4E7C0DFD87BB6A1BA76C9F1A3CC06796460F4AE06B7BCF4,/my/notices,UNVERIFIED_COMPONENT_MAPPING,UNVERIFIED,HOME-001;PAY-001
SCR-027-V002,SCR-027,screen,docs/design/stitch/2026-07-16/stitch-screen-inventory.csv,C4D799B10C8ED8C6B4E7C0DFD87BB6A1BA76C9F1A3CC06796460F4AE06B7BCF4,/my/notices,UNVERIFIED_COMPONENT_MAPPING,UNVERIFIED,HOME-001;PAY-001
SCR-027-V003,SCR-027,screen,docs/design/stitch/2026-07-16/stitch-screen-inventory.csv,C4D799B10C8ED8C6B4E7C0DFD87BB6A1BA76C9F1A3CC06796460F4AE06B7BCF4,/my/notices,UNVERIFIED_COMPONENT_MAPPING,UNVERIFIED,HOME-001;PAY-001
SCR-027-V004,SCR-027,screen,docs/design/stitch/2026-07-16/stitch-screen-inventory.csv,C4D799B10C8ED8C6B4E7C0DFD87BB6A1BA76C9F1A3CC06796460F4AE06B7BCF4,/my/notices,UNVERIFIED_COMPONENT_MAPPING,UNVERIFIED,HOME-001;PAY-001
SCR-027-V005,SCR-027,screen,docs/design/stitch/2026-07-16/stitch-screen-inventory.csv,C4D799B10C8ED8C6B4E7C0DFD87BB6A1BA76C9F1A3CC06796460F4AE06B7BCF4,/my/notices,UNVERIFIED_COMPONENT_MAPPING,UNVERIFIED,HOME-001;PAY-001
SCR-027-V006,SCR-027,screen,docs/design/stitch/2026-07-16/stitch-screen-inventory.csv,C4D799B10C8ED8C6B4E7C0DFD87BB6A1BA76C9F1A3CC06796460F4AE06B7BCF4,/my/notices,UNVERIFIED_COMPONENT_MAPPING,UNVERIFIED,HOME-001;PAY-001
SCR-027-V007,SCR-027,screen,docs/design/stitch/2026-07-16/stitch-screen-inventory.csv,C4D799B10C8ED8C6B4E7C0DFD87BB6A1BA76C9F1A3CC06796460F4AE06B7BCF4,/my/notices,UNVERIFIED_COMPONENT_MAPPING,UNVERIFIED,HOME-001;PAY-001
SCR-027-V008,SCR-027,screen,docs/design/stitch/2026-07-16/stitch-screen-inventory.csv,C4D799B10C8ED8C6B4E7C0DFD87BB6A1BA76C9F1A3CC06796460F4AE06B7BCF4,/my/notices,UNVERIFIED_COMPONENT_MAPPING,UNVERIFIED,HOME-001;PAY-001
SCR-027-V009,SCR-027,screen,docs/design/stitch/2026-07-16/stitch-screen-inventory.csv,C4D799B10C8ED8C6B4E7C0DFD87BB6A1BA76C9F1A3CC06796460F4AE06B7BCF4,/my/notices,UNVERIFIED_COMPONENT_MAPPING,UNVERIFIED,HOME-001;PAY-001
SCR-028-V001,SCR-028,screen,docs/design/stitch/2026-07-16/stitch-screen-inventory.csv,C4D799B10C8ED8C6B4E7C0DFD87BB6A1BA76C9F1A3CC06796460F4AE06B7BCF4,/terms,UNVERIFIED_COMPONENT_MAPPING,UNVERIFIED,HOME-001;PAY-001
SCR-028-V002,SCR-028,screen,docs/design/stitch/2026-07-16/stitch-screen-inventory.csv,C4D799B10C8ED8C6B4E7C0DFD87BB6A1BA76C9F1A3CC06796460F4AE06B7BCF4,/terms,UNVERIFIED_COMPONENT_MAPPING,UNVERIFIED,HOME-001;PAY-001
SCR-028-V003,SCR-028,screen,docs/design/stitch/2026-07-16/stitch-screen-inventory.csv,C4D799B10C8ED8C6B4E7C0DFD87BB6A1BA76C9F1A3CC06796460F4AE06B7BCF4,/terms,UNVERIFIED_COMPONENT_MAPPING,UNVERIFIED,HOME-001;PAY-001
SCR-028-V004,SCR-028,screen,docs/design/stitch/2026-07-16/stitch-screen-inventory.csv,C4D799B10C8ED8C6B4E7C0DFD87BB6A1BA76C9F1A3CC06796460F4AE06B7BCF4,/terms,UNVERIFIED_COMPONENT_MAPPING,UNVERIFIED,HOME-001;PAY-001
SCR-028-V005,SCR-028,screen,docs/design/stitch/2026-07-16/stitch-screen-inventory.csv,C4D799B10C8ED8C6B4E7C0DFD87BB6A1BA76C9F1A3CC06796460F4AE06B7BCF4,/terms,UNVERIFIED_COMPONENT_MAPPING,UNVERIFIED,HOME-001;PAY-001
SCR-028-V006,SCR-028,screen,docs/design/stitch/2026-07-16/stitch-screen-inventory.csv,C4D799B10C8ED8C6B4E7C0DFD87BB6A1BA76C9F1A3CC06796460F4AE06B7BCF4,/terms,UNVERIFIED_COMPONENT_MAPPING,UNVERIFIED,HOME-001;PAY-001
SCR-028-V007,SCR-028,screen,docs/design/stitch/2026-07-16/stitch-screen-inventory.csv,C4D799B10C8ED8C6B4E7C0DFD87BB6A1BA76C9F1A3CC06796460F4AE06B7BCF4,/terms,UNVERIFIED_COMPONENT_MAPPING,UNVERIFIED,HOME-001;PAY-001
SCR-030-V001,SCR-030,screen,docs/design/stitch/2026-07-16/stitch-screen-inventory.csv,C4D799B10C8ED8C6B4E7C0DFD87BB6A1BA76C9F1A3CC06796460F4AE06B7BCF4,contextual,UNVERIFIED_COMPONENT_MAPPING,UNVERIFIED,HOME-001;PAY-001
SCR-030-V002,SCR-030,screen,docs/design/stitch/2026-07-16/stitch-screen-inventory.csv,C4D799B10C8ED8C6B4E7C0DFD87BB6A1BA76C9F1A3CC06796460F4AE06B7BCF4,contextual,UNVERIFIED_COMPONENT_MAPPING,UNVERIFIED,HOME-001;PAY-001
SCR-030-V003,SCR-030,screen,docs/design/stitch/2026-07-16/stitch-screen-inventory.csv,C4D799B10C8ED8C6B4E7C0DFD87BB6A1BA76C9F1A3CC06796460F4AE06B7BCF4,contextual,UNVERIFIED_COMPONENT_MAPPING,UNVERIFIED,HOME-001;PAY-001
SCR-030-V004,SCR-030,screen,docs/design/stitch/2026-07-16/stitch-screen-inventory.csv,C4D799B10C8ED8C6B4E7C0DFD87BB6A1BA76C9F1A3CC06796460F4AE06B7BCF4,contextual,UNVERIFIED_COMPONENT_MAPPING,UNVERIFIED,HOME-001;PAY-001
