REQ_ID,PRIORITY,GATE,ORIGIN,SOURCE_FAMILY,SOURCE_DOCUMENT,SOURCE_PATH,SOURCE_SECTION,SOURCE_HASH,CURRENT_REPOSITORY_HEAD,APPLICATION_RC_SOURCE_SHA,TARGET_SERVICE,API_ENDPOINT_OR_FAMILY,DB_TABLES,UI_ROUTE,TEST_GATE,CURRENT_STATUS,CODE_PATH,TEST_PATH,RUNTIME_EVIDENCE,BLOCKER,NEXT_ACTION,LEGACY_305_MAPPING
AUTH-001,P0,LAUNCH_MANDATORY,FUNCTION_SPEC_V2,FUNCTION_SPEC_V2,????_???_??_??_???_v2.0_???.pdf,C:\Users\PC\Downloads\????_???_??_??_???_v2.0_???.pdf,6.1 인증·계정,F00630BD45D5CD19B3D6EC57BC1F0F8B407548D3086F4DA76CF55BDDF994A1F4,08874c05e1a3ac09c0af77a15e0ac7dfbf42d713,80cc5cdfb0758478791b19196e2812e7fa6d671f,"api,db,mobile,admin",/api/v1/auth/*,"users,auth_credentials,auth_sessions,auth_email_verifications,auth_password_resets,auth_oauth_states,user_mfa_factors",apps/mobile/app/(auth)/*,PHASE_VALIDATION_AUTH,PASS,services/api/src/routes/auth.routes.ts,services/api/tests/auth-phase3-session-security.test.ts; services/api/tests/auth-apple-oauth-nonce-contract.test.ts; services/api/tests/mobile-profile-contract.test.ts; scripts/e2e/auth-staging-lifecycle.mjs; scripts/e2e/auth-staging-register-repeat.mjs,Phase 3 closure 2026-08-17: staging register repeat PASS 10/10 internalError=0; core staging auth lifecycle PASS 27 steps; PBKDF2-SHA256 100000; refresh reuse family revocation PASS; consent/privacy/support/withdrawal core runtime PASS; no secret evidence.,,Maintain regression coverage and email verification delivery track.,NO_DIRECT_LEGACY_ROW
AUTH-002,P0,LAUNCH_MANDATORY,FUNCTION_SPEC_V2,FUNCTION_SPEC_V2,????_???_??_??_???_v2.0_???.pdf,C:\Users\PC\Downloads\????_???_??_??_???_v2.0_???.pdf,6.1 인증·계정,F00630BD45D5CD19B3D6EC57BC1F0F8B407548D3086F4DA76CF55BDDF994A1F4,08874c05e1a3ac09c0af77a15e0ac7dfbf42d713,80cc5cdfb0758478791b19196e2812e7fa6d671f,"api,db,mobile,admin",/api/v1/auth/*,"users,auth_credentials,auth_sessions,auth_email_verifications,auth_password_resets,auth_oauth_states,user_mfa_factors",apps/mobile/app/(auth)/*,PHASE_VALIDATION_AUTH,PASS,services/api/src/routes/auth.routes.ts,services/api/tests/auth-phase3-session-security.test.ts; services/api/tests/auth-apple-oauth-nonce-contract.test.ts; services/api/tests/mobile-profile-contract.test.ts; scripts/e2e/auth-staging-lifecycle.mjs; scripts/e2e/auth-staging-register-repeat.mjs,Phase 3 closure 2026-08-17: staging register repeat PASS 10/10 internalError=0; core staging auth lifecycle PASS 27 steps; PBKDF2-SHA256 100000; refresh reuse family revocation PASS; consent/privacy/support/withdrawal core runtime PASS; no secret evidence.,,Maintain regression coverage.,NO_DIRECT_LEGACY_ROW
AUTH-003,P0,LAUNCH_MANDATORY,FUNCTION_SPEC_V2,FUNCTION_SPEC_V2,????_???_??_??_???_v2.0_???.pdf,C:\Users\PC\Downloads\????_???_??_??_???_v2.0_???.pdf,6.1 인증·계정,F00630BD45D5CD19B3D6EC57BC1F0F8B407548D3086F4DA76CF55BDDF994A1F4,08874c05e1a3ac09c0af77a15e0ac7dfbf42d713,80cc5cdfb0758478791b19196e2812e7fa6d671f,"api,db,mobile,admin",/api/v1/auth/*,"users,auth_credentials,auth_sessions,auth_email_verifications,auth_password_resets,auth_oauth_states,user_mfa_factors",apps/mobile/app/(auth)/*,PHASE_VALIDATION_AUTH,PASS,services/api/src/routes/auth.routes.ts,services/api/tests/auth-phase3-session-security.test.ts; services/api/tests/auth-apple-oauth-nonce-contract.test.ts; services/api/tests/mobile-profile-contract.test.ts; scripts/e2e/auth-staging-lifecycle.mjs; scripts/e2e/auth-staging-register-repeat.mjs,Phase 3 closure 2026-08-17: staging register repeat PASS 10/10 internalError=0; core staging auth lifecycle PASS 27 steps; PBKDF2-SHA256 100000; refresh reuse family revocation PASS; consent/privacy/support/withdrawal core runtime PASS; no secret evidence.,,Native runtime remains D-026 separate.,NO_DIRECT_LEGACY_ROW
AUTH-004,P1,LAUNCH_MANDATORY,FUNCTION_SPEC_V2,FUNCTION_SPEC_V2,????_???_??_??_???_v2.0_???.pdf,C:\Users\PC\Downloads\????_???_??_??_???_v2.0_???.pdf,6.1 인증·계정,F00630BD45D5CD19B3D6EC57BC1F0F8B407548D3086F4DA76CF55BDDF994A1F4,08874c05e1a3ac09c0af77a15e0ac7dfbf42d713,80cc5cdfb0758478791b19196e2812e7fa6d671f,"api,db,mobile,admin",/api/v1/auth/*,"users,auth_credentials,auth_sessions,auth_email_verifications,auth_password_resets,auth_oauth_states,user_mfa_factors",apps/mobile/app/(auth)/*,PHASE_VALIDATION_AUTH,PASS,services/api/src/routes/auth.routes.ts,services/api/tests/auth-phase3-session-security.test.ts; services/api/tests/auth-apple-oauth-nonce-contract.test.ts; services/api/tests/mobile-profile-contract.test.ts; scripts/e2e/auth-staging-lifecycle.mjs; scripts/e2e/auth-staging-register-repeat.mjs,Phase 3 closure 2026-08-17: staging register repeat PASS 10/10 internalError=0; core staging auth lifecycle PASS 27 steps; PBKDF2-SHA256 100000; refresh reuse family revocation PASS; consent/privacy/support/withdrawal core runtime PASS; no secret evidence.,,Maintain regression coverage.,NO_DIRECT_LEGACY_ROW
AUTH-005,P1,LAUNCH_MANDATORY,FUNCTION_SPEC_V2,FUNCTION_SPEC_V2,????_???_??_??_???_v2.0_???.pdf,C:\Users\PC\Downloads\????_???_??_??_???_v2.0_???.pdf,6.1 인증·계정,F00630BD45D5CD19B3D6EC57BC1F0F8B407548D3086F4DA76CF55BDDF994A1F4,5fd40b3aa022560388dc764d8b1e0f13cd20c612,80cc5cdfb0758478791b19196e2812e7fa6d671f,"api,db,mobile,admin",/api/v1/auth/*,"users,auth_credentials,auth_sessions,auth_email_verifications,auth_password_resets,auth_oauth_states,user_mfa_factors",apps/mobile/app/(auth)/*,PHASE_VALIDATION_AUTH,EXTERNAL_BLOCKER,services/api/src/routes/auth.routes.ts,services/api/tests/auth-phase3-session-security.test.ts; services/api/tests/auth-apple-oauth-nonce-contract.test.ts; services/api/tests/mobile-profile-contract.test.ts; scripts/e2e/auth-staging-lifecycle.mjs; scripts/e2e/auth-staging-register-repeat.mjs,Password reset internal security and replay local contract PASS; staging request PASS without raw token exposure; provider-runtime confirm/replay requires safe email delivery/inbox.,EXTERNAL_EMAIL_DELIVERY_OR_SECURE_TEST_INBOX_REQUIRED,Configure staging email delivery/inbox and run provider-runtime password reset replay smoke.,NO_DIRECT_LEGACY_ROW
AUTH-006,P1,LAUNCH_MANDATORY,FUNCTION_SPEC_V2,FUNCTION_SPEC_V2,????_???_??_??_???_v2.0_???.pdf,C:\Users\PC\Downloads\????_???_??_??_???_v2.0_???.pdf,6.1 인증·계정,F00630BD45D5CD19B3D6EC57BC1F0F8B407548D3086F4DA76CF55BDDF994A1F4,5fd40b3aa022560388dc764d8b1e0f13cd20c612,80cc5cdfb0758478791b19196e2812e7fa6d671f,"api,db,mobile,admin",/api/v1/auth/*,"users,auth_credentials,auth_sessions,auth_email_verifications,auth_password_resets,auth_oauth_states,user_mfa_factors",apps/mobile/app/(auth)/*,PHASE_VALIDATION_AUTH,EXTERNAL_BLOCKER,services/api/src/routes/auth.routes.ts,services/api/tests/auth-phase3-session-security.test.ts; services/api/tests/auth-apple-oauth-nonce-contract.test.ts; services/api/tests/mobile-profile-contract.test.ts; scripts/e2e/auth-staging-lifecycle.mjs; scripts/e2e/auth-staging-register-repeat.mjs,Google/Apple/Naver/Kakao OAuth internal code paths complete; Apple nonce internal PASS; provider callback runtime needs external console/client configuration.,OAUTH_PROVIDER_CONSOLE_RUNTIME_CONFIG_REQUIRED,Configure provider consoles and run runtime OAuth smoke per provider.,NO_DIRECT_LEGACY_ROW
AUTH-007,P1,LAUNCH_MANDATORY,FUNCTION_SPEC_V2,FUNCTION_SPEC_V2,????_???_??_??_???_v2.0_???.pdf,C:\Users\PC\Downloads\????_???_??_??_???_v2.0_???.pdf,6.1 인증·계정,F00630BD45D5CD19B3D6EC57BC1F0F8B407548D3086F4DA76CF55BDDF994A1F4,08874c05e1a3ac09c0af77a15e0ac7dfbf42d713,80cc5cdfb0758478791b19196e2812e7fa6d671f,"api,db,mobile,admin",/api/v1/auth/*,"users,auth_credentials,auth_sessions,auth_email_verifications,auth_password_resets,auth_oauth_states,user_mfa_factors",apps/mobile/app/(auth)/*,PHASE_VALIDATION_AUTH,PASS,services/api/src/routes/auth.routes.ts,services/api/tests/auth-phase3-session-security.test.ts; services/api/tests/auth-apple-oauth-nonce-contract.test.ts; services/api/tests/mobile-profile-contract.test.ts; scripts/e2e/auth-staging-lifecycle.mjs; scripts/e2e/auth-staging-register-repeat.mjs,Server onboarding/bootstrap contract PASS in staging lifecycle; native screen runtime remains D-026/Phase 9/13 separate.,,Keep native runtime on Android track.,NO_DIRECT_LEGACY_ROW
AUTH-008,P0,LAUNCH_MANDATORY,FUNCTION_SPEC_V2,FUNCTION_SPEC_V2,????_???_??_??_???_v2.0_???.pdf,C:\Users\PC\Downloads\????_???_??_??_???_v2.0_???.pdf,6.1 인증·계정,F00630BD45D5CD19B3D6EC57BC1F0F8B407548D3086F4DA76CF55BDDF994A1F4,08874c05e1a3ac09c0af77a15e0ac7dfbf42d713,80cc5cdfb0758478791b19196e2812e7fa6d671f,"api,db,mobile,admin",/api/v1/auth/*,"users,auth_credentials,auth_sessions,auth_email_verifications,auth_password_resets,auth_oauth_states,user_mfa_factors",apps/mobile/app/(auth)/*,PHASE_VALIDATION_AUTH,PASS,services/api/src/routes/auth.routes.ts,services/api/tests/auth-phase3-session-security.test.ts; services/api/tests/auth-apple-oauth-nonce-contract.test.ts; services/api/tests/mobile-profile-contract.test.ts; scripts/e2e/auth-staging-lifecycle.mjs; scripts/e2e/auth-staging-register-repeat.mjs,Synthetic staging withdrawal request/confirm PASS; DB aggregate readback confirms withdrawal rows; production users untouched.,,Run wider cross-user negative matrix later.,NO_DIRECT_LEGACY_ROW
AUTH-009,P1,LAUNCH_MANDATORY,FUNCTION_SPEC_V2,FUNCTION_SPEC_V2,????_???_??_??_???_v2.0_???.pdf,C:\Users\PC\Downloads\????_???_??_??_???_v2.0_???.pdf,6.1 인증·계정,F00630BD45D5CD19B3D6EC57BC1F0F8B407548D3086F4DA76CF55BDDF994A1F4,08874c05e1a3ac09c0af77a15e0ac7dfbf42d713,80cc5cdfb0758478791b19196e2812e7fa6d671f,"api,db,mobile,admin",/api/v1/auth/*,"users,auth_credentials,auth_sessions,auth_email_verifications,auth_password_resets,auth_oauth_states,user_mfa_factors",apps/mobile/app/(auth)/*,PHASE_VALIDATION_AUTH,PASS,services/api/src/routes/auth.routes.ts,services/api/tests/auth-phase3-session-security.test.ts; services/api/tests/auth-apple-oauth-nonce-contract.test.ts; services/api/tests/mobile-profile-contract.test.ts; scripts/e2e/auth-staging-lifecycle.mjs; scripts/e2e/auth-staging-register-repeat.mjs,Synthetic staging privacy export request/list PASS; DB aggregate readback confirms privacy export rows; delivery artifact worker remains later ops subgate.,,Verify async delivery/expiry in later operations phase.,NO_DIRECT_LEGACY_ROW
AUTH-010,P1,LAUNCH_MANDATORY,FUNCTION_SPEC_V2,FUNCTION_SPEC_V2,????_???_??_??_???_v2.0_???.pdf,C:\Users\PC\Downloads\????_???_??_??_???_v2.0_???.pdf,6.1 인증·계정,F00630BD45D5CD19B3D6EC57BC1F0F8B407548D3086F4DA76CF55BDDF994A1F4,08874c05e1a3ac09c0af77a15e0ac7dfbf42d713,80cc5cdfb0758478791b19196e2812e7fa6d671f,"api,db,mobile,admin",/api/v1/auth/*,"users,auth_credentials,auth_sessions,auth_email_verifications,auth_password_resets,auth_oauth_states,user_mfa_factors",apps/mobile/app/(auth)/*,PHASE_VALIDATION_AUTH,PASS,services/api/src/routes/auth.routes.ts,services/api/tests/auth-phase3-session-security.test.ts; services/api/tests/auth-apple-oauth-nonce-contract.test.ts; services/api/tests/mobile-profile-contract.test.ts; scripts/e2e/auth-staging-lifecycle.mjs; scripts/e2e/auth-staging-register-repeat.mjs,Synthetic staging support ticket create PASS; DB aggregate readback confirms support rows; support-admin runtime remains admin subgate.,,Run support-admin runtime after synthetic admin setup.,NO_DIRECT_LEGACY_ROW
AUTH-011,P1,LAUNCH_MANDATORY,FUNCTION_SPEC_V2,FUNCTION_SPEC_V2,????_???_??_??_???_v2.0_???.pdf,C:\Users\PC\Downloads\????_???_??_??_???_v2.0_???.pdf,6.1 인증·계정,F00630BD45D5CD19B3D6EC57BC1F0F8B407548D3086F4DA76CF55BDDF994A1F4,08874c05e1a3ac09c0af77a15e0ac7dfbf42d713,80cc5cdfb0758478791b19196e2812e7fa6d671f,"api,db,mobile,admin",/api/v1/auth/*,"users,auth_credentials,auth_sessions,auth_email_verifications,auth_password_resets,auth_oauth_states,user_mfa_factors",apps/mobile/app/(auth)/*,PHASE_VALIDATION_AUTH,PASS,services/api/src/routes/auth.routes.ts,services/api/tests/auth-phase3-session-security.test.ts; services/api/tests/auth-apple-oauth-nonce-contract.test.ts; services/api/tests/mobile-profile-contract.test.ts; scripts/e2e/auth-staging-lifecycle.mjs; scripts/e2e/auth-staging-register-repeat.mjs,Consent get/update/get PASS after users self-collection auth policy fix; DB aggregate readback confirms consent rows.,,Maintain consent versioning regression.,NO_DIRECT_LEGACY_ROW
AUTH-012,P1,LAUNCH_MANDATORY,FUNCTION_SPEC_V2,FUNCTION_SPEC_V2,????_???_??_??_???_v2.0_???.pdf,C:\Users\PC\Downloads\????_???_??_??_???_v2.0_???.pdf,6.1 인증·계정,F00630BD45D5CD19B3D6EC57BC1F0F8B407548D3086F4DA76CF55BDDF994A1F4,5fd40b3aa022560388dc764d8b1e0f13cd20c612,80cc5cdfb0758478791b19196e2812e7fa6d671f,"api,db,mobile,admin",/api/v1/auth/*,"users,auth_credentials,auth_sessions,auth_email_verifications,auth_password_resets,auth_oauth_states,user_mfa_factors",apps/mobile/app/(auth)/*,PHASE_VALIDATION_AUTH,EXTERNAL_BLOCKER,services/api/src/routes/auth.routes.ts,services/api/tests/auth-phase3-session-security.test.ts; services/api/tests/auth-apple-oauth-nonce-contract.test.ts; services/api/tests/mobile-profile-contract.test.ts; scripts/e2e/auth-staging-lifecycle.mjs; scripts/e2e/auth-staging-register-repeat.mjs,Admin auth/RBAC/MFA internal runtime tests PASS; canonical roles and break-glass are enforced through auth middleware and admin routes; real synthetic staging admin MFA enrollment/provider runtime remains external.,SYNTHETIC_ADMIN_MFA_PROVIDER_RUNTIME_REQUIRED,Provision synthetic staging admin with MFA provider and run live admin login/MFA smoke.,NO_DIRECT_LEGACY_ROW
PAY-001,P1,LAUNCH_MANDATORY,FUNCTION_SPEC_V2,FUNCTION_SPEC_V2,????_???_??_??_???_v2.0_???.pdf,C:\Users\PC\Downloads\????_???_??_??_???_v2.0_???.pdf,6.2 급여,F00630BD45D5CD19B3D6EC57BC1F0F8B407548D3086F4DA76CF55BDDF994A1F4,5871dd6b960c4aedfff3a4e86568a2cfe8f1437a,80cc5cdfb0758478791b19196e2812e7fa6d671f,"api,db,mobile",/api/v1/payroll/*,"payroll_plans,payroll_calculation_snapshots",apps/mobile/app/(tabs)/salary/index.tsx,PHASE_VALIDATION_PAY,PARTIAL,services/api/src/routes/payroll.routes.ts; services/api/src/repositories/payroll.repository.ts; database/migrations/0017_payroll_cycle_recalculation.sql; database/migrations/0018_variable_expense_refund_column_repair.sql,scripts/audit/validate-phase-0-baseline.mjs; services/api/tests/payroll-db-repository.test.ts; services/api/tests/financial-phase4-payroll-cycle-migration.test.ts; scripts/audit/validate-phase-4-financial-core.mjs; scripts/e2e/financial-staging-core.mjs,"Phase 4 evidence: payroll repository test stores payday-cycle plans under payroll month; migration 0017 replaces server recalculation with KST payday-cycle boundaries and formula_version payroll-v2-cycle-kst; migration 0018 repairs missing live variable_expenses refund columns required by the recalculation trigger; staging Neon branch br-fragrant-sky-aj5kk2c3 verified helper/function definitions, 25-day cycle boundaries, refund columns, and migration ledger 18/18 VERIFIED_APPLIED. Public staging core financial API E2E passed via scripts/e2e/financial-staging-core.mjs with sanitized evidence in docs/financial/STAGING_FINANCIAL_E2E_EVIDENCE.json. Financial direct-ID matrix, broad concurrency, and finalization/cumulative runtime gates remain pending.","Financial direct-ID matrix, broad idempotency/concurrency runtime, payroll finalization/cumulative runtime remain pending.","Run full financial direct-ID matrix, broad concurrency/idempotency harness, and finalization/cumulative lifecycle before PASS.",NO_DIRECT_LEGACY_ROW
PAY-002,P1,LAUNCH_MANDATORY,FUNCTION_SPEC_V2,FUNCTION_SPEC_V2,????_???_??_??_???_v2.0_???.pdf,C:\Users\PC\Downloads\????_???_??_??_???_v2.0_???.pdf,6.2 급여,F00630BD45D5CD19B3D6EC57BC1F0F8B407548D3086F4DA76CF55BDDF994A1F4,5871dd6b960c4aedfff3a4e86568a2cfe8f1437a,80cc5cdfb0758478791b19196e2812e7fa6d671f,"api,db,mobile",/api/v1/payroll/*,"payroll_plans,payroll_calculation_snapshots",apps/mobile/app/(tabs)/salary/index.tsx,PHASE_VALIDATION_PAY,PARTIAL,services/api/src/routes/payroll.routes.ts; services/api/src/repositories/payroll.repository.ts; database/migrations/0017_payroll_cycle_recalculation.sql; database/migrations/0018_variable_expense_refund_column_repair.sql,scripts/audit/validate-phase-0-baseline.mjs; services/api/tests/payroll-db-repository.test.ts; services/api/tests/financial-phase4-payroll-cycle-migration.test.ts; scripts/audit/validate-phase-4-financial-core.mjs; scripts/e2e/financial-staging-core.mjs,"Phase 4 evidence: payroll repository test stores payday-cycle plans under payroll month; migration 0017 replaces server recalculation with KST payday-cycle boundaries and formula_version payroll-v2-cycle-kst; migration 0018 repairs missing live variable_expenses refund columns required by the recalculation trigger; staging Neon branch br-fragrant-sky-aj5kk2c3 verified helper/function definitions, 25-day cycle boundaries, refund columns, and migration ledger 18/18 VERIFIED_APPLIED. Public staging core financial API E2E passed via scripts/e2e/financial-staging-core.mjs with sanitized evidence in docs/financial/STAGING_FINANCIAL_E2E_EVIDENCE.json. Financial direct-ID matrix, broad concurrency, and finalization/cumulative runtime gates remain pending.","Financial direct-ID matrix, broad idempotency/concurrency runtime, payroll finalization/cumulative runtime remain pending.","Run full financial direct-ID matrix, broad concurrency/idempotency harness, and finalization/cumulative lifecycle before PASS.",NO_DIRECT_LEGACY_ROW
PAY-003,P1,LAUNCH_MANDATORY,FUNCTION_SPEC_V2,FUNCTION_SPEC_V2,????_???_??_??_???_v2.0_???.pdf,C:\Users\PC\Downloads\????_???_??_??_???_v2.0_???.pdf,6.2 급여,F00630BD45D5CD19B3D6EC57BC1F0F8B407548D3086F4DA76CF55BDDF994A1F4,5871dd6b960c4aedfff3a4e86568a2cfe8f1437a,80cc5cdfb0758478791b19196e2812e7fa6d671f,"api,db,mobile",/api/v1/payroll/*,"payroll_plans,payroll_calculation_snapshots",apps/mobile/app/(tabs)/salary/index.tsx,PHASE_VALIDATION_PAY,PARTIAL,services/api/src/routes/payroll.routes.ts; services/api/src/repositories/payroll.repository.ts; database/migrations/0017_payroll_cycle_recalculation.sql; database/migrations/0018_variable_expense_refund_column_repair.sql,scripts/audit/validate-phase-0-baseline.mjs; services/api/tests/payroll-db-repository.test.ts; services/api/tests/financial-phase4-payroll-cycle-migration.test.ts; scripts/audit/validate-phase-4-financial-core.mjs; scripts/e2e/financial-staging-core.mjs,"Phase 4 evidence: payroll repository test stores payday-cycle plans under payroll month; migration 0017 replaces server recalculation with KST payday-cycle boundaries and formula_version payroll-v2-cycle-kst; migration 0018 repairs missing live variable_expenses refund columns required by the recalculation trigger; staging Neon branch br-fragrant-sky-aj5kk2c3 verified helper/function definitions, 25-day cycle boundaries, refund columns, and migration ledger 18/18 VERIFIED_APPLIED. Public staging core financial API E2E passed via scripts/e2e/financial-staging-core.mjs with sanitized evidence in docs/financial/STAGING_FINANCIAL_E2E_EVIDENCE.json. Financial direct-ID matrix, broad concurrency, and finalization/cumulative runtime gates remain pending.","Financial direct-ID matrix, broad idempotency/concurrency runtime, payroll finalization/cumulative runtime remain pending.","Run full financial direct-ID matrix, broad concurrency/idempotency harness, and finalization/cumulative lifecycle before PASS.",NO_DIRECT_LEGACY_ROW
PAY-004,P0,LAUNCH_MANDATORY,FUNCTION_SPEC_V2,FUNCTION_SPEC_V2,????_???_??_??_???_v2.0_???.pdf,C:\Users\PC\Downloads\????_???_??_??_???_v2.0_???.pdf,6.2 급여,F00630BD45D5CD19B3D6EC57BC1F0F8B407548D3086F4DA76CF55BDDF994A1F4,5871dd6b960c4aedfff3a4e86568a2cfe8f1437a,80cc5cdfb0758478791b19196e2812e7fa6d671f,"api,db,mobile",/api/v1/payroll/*,"payroll_plans,payroll_calculation_snapshots",apps/mobile/app/(tabs)/salary/index.tsx,PHASE_VALIDATION_PAY,PARTIAL,services/api/src/routes/payroll.routes.ts; services/api/src/repositories/payroll.repository.ts; database/migrations/0017_payroll_cycle_recalculation.sql; database/migrations/0018_variable_expense_refund_column_repair.sql,scripts/audit/validate-phase-0-baseline.mjs; services/api/tests/payroll-db-repository.test.ts; services/api/tests/financial-phase4-payroll-cycle-migration.test.ts; scripts/audit/validate-phase-4-financial-core.mjs; scripts/e2e/financial-staging-core.mjs,"Phase 4 evidence: payroll repository test stores payday-cycle plans under payroll month; migration 0017 replaces server recalculation with KST payday-cycle boundaries and formula_version payroll-v2-cycle-kst; migration 0018 repairs missing live variable_expenses refund columns required by the recalculation trigger; staging Neon branch br-fragrant-sky-aj5kk2c3 verified helper/function definitions, 25-day cycle boundaries, refund columns, and migration ledger 18/18 VERIFIED_APPLIED. Public staging core financial API E2E passed via scripts/e2e/financial-staging-core.mjs with sanitized evidence in docs/financial/STAGING_FINANCIAL_E2E_EVIDENCE.json. Financial direct-ID matrix, broad concurrency, and finalization/cumulative runtime gates remain pending.","Financial direct-ID matrix, broad idempotency/concurrency runtime, payroll finalization/cumulative runtime remain pending.","Run full financial direct-ID matrix, broad concurrency/idempotency harness, and finalization/cumulative lifecycle before PASS.",NO_DIRECT_LEGACY_ROW
PAY-005,P1,LAUNCH_MANDATORY,FUNCTION_SPEC_V2,FUNCTION_SPEC_V2,????_???_??_??_???_v2.0_???.pdf,C:\Users\PC\Downloads\????_???_??_??_???_v2.0_???.pdf,6.2 급여,F00630BD45D5CD19B3D6EC57BC1F0F8B407548D3086F4DA76CF55BDDF994A1F4,5871dd6b960c4aedfff3a4e86568a2cfe8f1437a,80cc5cdfb0758478791b19196e2812e7fa6d671f,"api,db,mobile",/api/v1/payroll/*,"payroll_plans,payroll_calculation_snapshots",apps/mobile/app/(tabs)/salary/index.tsx,PHASE_VALIDATION_PAY,PARTIAL,services/api/src/routes/payroll.routes.ts; services/api/src/repositories/payroll.repository.ts; database/migrations/0017_payroll_cycle_recalculation.sql; database/migrations/0018_variable_expense_refund_column_repair.sql,scripts/audit/validate-phase-0-baseline.mjs; services/api/tests/payroll-db-repository.test.ts; services/api/tests/financial-phase4-payroll-cycle-migration.test.ts; scripts/audit/validate-phase-4-financial-core.mjs; scripts/e2e/financial-staging-core.mjs,"Phase 4 evidence: payroll repository test stores payday-cycle plans under payroll month; migration 0017 replaces server recalculation with KST payday-cycle boundaries and formula_version payroll-v2-cycle-kst; migration 0018 repairs missing live variable_expenses refund columns required by the recalculation trigger; staging Neon branch br-fragrant-sky-aj5kk2c3 verified helper/function definitions, 25-day cycle boundaries, refund columns, and migration ledger 18/18 VERIFIED_APPLIED. Public staging core financial API E2E passed via scripts/e2e/financial-staging-core.mjs with sanitized evidence in docs/financial/STAGING_FINANCIAL_E2E_EVIDENCE.json. Financial direct-ID matrix, broad concurrency, and finalization/cumulative runtime gates remain pending.","Financial direct-ID matrix, broad idempotency/concurrency runtime, payroll finalization/cumulative runtime remain pending.","Run full financial direct-ID matrix, broad concurrency/idempotency harness, and finalization/cumulative lifecycle before PASS.",NO_DIRECT_LEGACY_ROW
